,0
953,"Алматыда көпқабатты тұрғын үйлердің бірінде газ баллоны жарылды, - деп хабарлайды Tengrinews.kz тілшісі Алматы ТЖД баспасөз қызметіне сілтеме"
954,"Астанада ЗиЛ маркалы ""раритет"" бензин тасушы көлік өртенді, - деп хабарлайды Тengrinews.kz."
955,"Астанада балабақша ғимараты өртеніп жатыр, - деп хабарлайды Tegrinews.kz тілшісі. Астана қалалық ТЖД ақпараты бойынша, ғимарат бос тұр,"
956,Шымкенттік өрт сөндіруші адвокаттар ғимаратында шыққан өрт кезінде жамбасын сындырып алған және күйіп қалған. Бұл туралы Tengrinews.kz тілшісі
957,"Алматыда барахолкада бутик өртенді, - деп хабарлайды Tengrinews.kz тілшісі. Куәгерлер оқиға орнынан видеолар жолдап жатыр. Алматы қалалық Төтенше"
958,"Екібастұзда өрт шыққан үйден екі бала мен әйел құтқарылды, - деп хабарлайды Tengrinews.kz тілшісі."
959,"Бүгін, 26 маусымда Алматыдағы ""Самал"" ықшамауданында орналасқан 12 қабатты тұрғын үйдің 7-қабатындағы екі бөлмелі пәтер толықтай өртеніп кеткен."
960,"Алматыдағы ""Самал"" ықшамауданында орналасқан 12 қабатты тұрғын үйдегі өрт сөндірілді, - деп хабарлайды Tengrinews.kz тілшісі қалалық ТЖД"
961,"Алматыда ""Самал"" ықшамауданында орналасқан көпқабатты үйден өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
962,"Пәкістандағы Пенджаб провинциясында аударылған бензовоз жарылып, 149 адам тірідей жанып кеткен және тағы 100-і зардап шеккен. Көбі ауруханаға"
963,Шымкентте мұнай өнімдері тұрған резервуар өртеніп кетті. Бұл туралы ҚР ІІМ ТЖК ресми өкілі Руслан Иманқұлов айтты. - деп хабарлайды Tengrinews.kz
964,"Шымкентте мұнай базасында болған өрттен ""Шымкент мұнай өнімдері"" АҚ операторы қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі."
965,"Қарағандыда 22 маусымнан 23 маусымға қараған түні Merсedes Benz ғимаратқа барып соғылып, өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі."
966,"Жезқазғанда ""Шаруа"" базарының маңында өрт шықты. Өртті сөндіруге бір сағаттан аса уақыт кетті, - деп хабарлайды Tengrinews.kz тілшісі."
967,"Ыстықкөл жағалауында орналасқан автогаз бекетінде болған жарылыстан екі адам қаза тапты және тағы сегізі зардап шекті, - деп хабарлайды РИА"
968,"Жексенбіде, 18 маусымда Талдықорғанда қаладағы әуежай аумағында болған жарылыстан ауыр деңгейдегі күйіктен қаза тапқан 42 жастағы Рахат Каметаевті"
969,Астанада жеке үйдің шатыры өртенді. Өрт аумағы - 100 шаршы метр. Қаланың басқа бір бөлігінде көпқабатты үйдің балконында өрт шықты. Бұл туралы
970,"Жамбыл облысында көлікте болған өрттен екі жасар сәби қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі ТЖД өкілдеріне сілтеме жасап. "
971,"Алматы - Бішкек тасжолының 118-ші шақырымында болған жол апатынан екі адам қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі."
972,Жамбыл облысында көліктер тиелген жүк машинасы өртенді. Оқиғаның видеосы Instagram желісіндегі ztb_video парақшасында жарияланды.
973,"Жезқазған маңында зымыран қирандысы құлаған жердегі алапат өрт түсірілген видеп пайда болды, - деп хабарлайды Tengrinews.kz тілшісі. Айта"
974,"Астанада ""Газель"" өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ Төтенше жағдайдар комитетіне сілтеме жасап."
975,"Брюссельдің халықаралық әйежайында жергілікті уақыт бойынша таңғы бесте өрт шықты, - деп хабарлайды RTL телерадиокомпаниясы."
976,Жезқазған маңында зымыран қирандысы құлаған жерде адам өлімі дерегі бойынша тергеу жүргізіледі. Бұл туралы ҚР Қорғаныс және аэроғарыш өнеркәсібі
977,"Жезқазған маңында зымыран қирандысы құлаған жерде бір адам күйік шалып, қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ ТЖК ресми"
978,"Қарағандыда ""1000 мелочей"" дүкенінде шыққан өрттің мән-жайы анықталды, - деп хабарлайды Tengrinews.kz тілшісі. "
979,"Қарағанды қаласының орталығында орналасқан ""1000 мелочей"" дүкені өртенді. Оқиға орнына түсірілген видеоларды куәгерлер әлеуметтік желіге"
980,"Алматы көшелерінің бірінде куәгерлер өртенген троллейбус сымдарын видеоға түсірді. Өрт сымдардың қысқа тұйықталуынан пайда болды, - деп"
981,"Лондондағы Grenfell Tower көппәтерлі тұрғын үйі өртенді, - деп хабарлайды РИА Новости."
982,"Астана орталығында Audi көлігі жүріп келе жатқан сәтінде өртенді, - деп хабарлайды Tengrinews.kz тілшісі."
983,"Қостанай облысында қалааралық автобус өртеніп кетті. Ол Астанаға қарай бара жатқан, - деп хабарлайды ""Наша газета"". "
984,"Оңтүстік Қазақстан облысында психоневрологиялық диспансердің шатыры өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі."
985,"Алматыда танымал Paradise асханалар желісінде шыққан өрт сөндірілді, - деп хабарлайды Тengrinews.kz тілшісі Алматы қалалық ТЖД  баспасөз"
986,"Алматыда танымал Paradise асханалар желісі өртеніп жатыр, - деп хабарлайды Тengrinews.kz тілшісі Алматы қалалық ТЖД  баспасөз"
987,"Қарағандыда екі қабатты автокешенде өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ ТЖК сілтеме жасап."
988,"Астанада ""Торғай"" қонақүйі өртенді, - деп хабарлайды Tengrinews.kz тілшісі. Өрт туралы мәліметті ҚР ІІМ ТЖ комитетінің ресми өкілі Руслан"
989,"Қостанайда жеке үйлердің бірінде өрт шықты. Комаров көшесінің тұрғыны 81 жастағы Валентина Степаненко оқиғаның мән жайын айтып берді, - деп"
990,"Алматы көшелерінің бірінде троллейбус өртенді, - деп хабарлайды Tengrinews.kz тілшісі. "
991,"Алматы орталығындағы көшелердің бірінде жүк көлігі өртенді, - деп хабарлайды Tengrinews.kz тілшісі. Куәгерлердің айтуынша, оқиға Розыбакиев"
992,"Қарағандыда бес қабатты үйлердің бірінен өрт шығып, үш адам қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі облыстық ТЖД баспасөз қызметіне"
993,"Астанада жеке үйден шыққан өртті сөндіруге 30 адам жұмылды, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ ТЖК өкілдеріне сілтеме жасап. "
994,"Астанада ""Көрме"" кешенінің автотұрағында көлік өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ ТЖ бойынша комитетіне сілтеме"
995,"Бурабайда мешітте өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ Төтенше жағдайлар комитетіне сілтеме жасап."
996,"Павлодар облысында КамАЗ кабинасында өртеніп кеткен бала отты өзі тұтатқан болуы мүмкін, - деп хабарлайды Tengrinews.kz тілшісі. "
997,"Астана орталығында алапат өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі. "
998,"Таразда ірі жанармай бекеттерінің бірінде өрт шықты. Оқиғаның видеосы Instagram желісінде жарияланды, - деп хабарлайды Tengrіnews.kz тілшісі. "
999,"Қостанай орталығында ірі дүкенде өрт шықты, - деп хабарлайды Alau.kz."
1000,"Астанада жедел жәрдем көлігі өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі. Бұл туралы Facebook желісінде Гафур Бактугулов"
1001,"Алматының барахолкасында төрт контейнер өртенді, - деп хабарлайды Тengrinews.kz тілшісі қалалық ТЖ департаментіне сілтеме жасап. Оқиға"
1002,"Қостанайдағы ескі зираттың территориясында өрт шықты, - деп хабарлайды Alau.kz куәгерлерге сілтеме жасап. "
1003,"Алматыдағы әл-Фараби мен Достық даңғылдарының қиылысындағы құрылыс аумағында құрылыс қоқысы өртеніп кетті, - деп хабарлайды СТВ телеарнасындағы"
1004,"КамАЗ кабинасында өртеніп кеткен 4 жасар баланың өліміне қатысты оқиғаның мән-жайы анықталды, - деп хабарлайды Tengrinews.kz тілшісі."
1005,"Павлодар облысында 4 жасар бала КамАЗ-дың кабинасында өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі. Жедел мәліметтерге қарағанда,"
1006,"Астанада ғимарат өртеніп жатыр, - деп хабарлайды Tengrinews.kz тілшісі. Өрттің видеосын куәгерлер жолдады."
1007,"Өскеменде ағаш жаңқасынан плита шығаратын зауыт толықтай өртеніп кетті, - деп хабарлайды ""Хабар"" телеарнасы."
1008,"Алматыдағы Арбат маңында өрт болды, - деп хабарлайды Tengrinews.kz тілшісі. Өрттің фотосы мен видеоcын куәгерлер жолдады."
1009,
1010,"Астана ТЖД баспасөз қызметінің мәліметінше, өрт туралы хабар 10.17-де түскен."
1011,Қайғылы оқиға түнде Шымкенттің шетіндегі Бозарықта болған.
1012,"""Барлығы 21 адам құтқарылды, олардың сегізі балалар. Сондай-ақ, 15 адам эвакуацияланды"", - деді ТЖД ресми өкілі."
1013,Өрт Алматы облысы Іле ауданы Боралдай ауылы маңындағы жанармай бекетінде болған.
1014,Осы іс бойынша басты сот отырысы сәуір айына белгіленген.
1015,Куәгерлер жедел жәрдем шақырған. Кейбір куәгерлер оқиғаны видеоға түсіре берген.
1016,Куәгерлер жедел жәрдем шақырған. Кейбір куәгерлер оқиғаны видеоға түсіре берген.
1017,"Видеоға қарағанда, өрт газ баллонының бүлінуінен шыққан."
1018,Оқиға 17 наурызда түнгі сағат 02:00-дер шамасында болған.
1019,Оқиға салдарынан зардап шеккендер мен қаза тапқандар жоқ.
1020,Автобус Ақжар ауылының маңында түтіндеген.
1021,"Сот барысында көлік иесінің 2016 жылдың шілде айында ""УАЗ 23632-249"" маркалы автокөлігін несие қаражатына алғаны анықталды"
1022,Өрт салдарынан қаза тапқандар немесе зардап шеккендер туралы әлі мәлімет жоқ.
1023,Өрт осы түні Марков көшесінің бойында болған.
1024,Жөндеуден өтіп жатқан цех өртенді.
1025,"Құқық қорғау органдарында, полицейлер қайтыс болған баланың анасынан сұрау алып жатыр."
1026,Автокөлік толығымен өртеніп кеткен.
1027,Өрт Наурызбай ауданында Сағатов көшесінде болған.
1028,2 ақпанда марқұмның әйелінің қайтыс болғаны белгілі болды.
1029,Әскери бөлімнің майоры Бақыт Жұманов ұшқыштың жерлеу рәсімінің туған жері Ақтөбеде болатынын айтты.
1030,Өрт сөндіруге үш арнайы техника мен жеке құрамның сегіз адамы жұмылдырылған.
1031,Зардап шеккендер мен қаза тапқандар доқ
1032,"Әзірше өрттің неден шыққаны белгісіз, алайда өртсөндірушілер қысқа тұйықталу деген нұсқаны айтып отыр."
1033,Өрт салдарынан 1985 жылғы әйел мен 1982 жылғы ер адам күйіп қалған.
1034,Бірнеше адам зардап шеккен.
1035,Зардам шеккендер туралы мәлімет жоқ.
1036,Toyota Land Cruiser Prado маркалы көлік өртенді. Зардап шеккендер жоқ.
1037,Ол өрт кезінде өрт сөндіру жүйесінің жұмыс істемегенін мәлімдеді. Салдарынан студенттер улы газдан тұншығып өлген.
1038,"Жарылыс салдарынан пәтер терезелері сынып, есігі жұлынған."
1039,"Алдын ала болжам бойынша, 47 жастағы қайтыс болған ер адам мас күйде болған."
1040,Ол пара алды деген күдікке ілінген.
1041,"Алдын ала мәліметтер бойынша, көлікті біреулер соғып, сол жердегі тұраққа жасырып қойған."
1042,"Он адам қауіпсіз жерге көшіріліп, тағы бес адам құтқарылды."
1043,YouTube хостингіне жүктелген видеода көрерменге бұл әрекетті қайталамау ескертіледі.
1044,Ер адамның денесінің 18 пайызын күйік шалған. Ол Алматы қалалық жедел шұғыл көмек көрсету ауруханасына жеткізілген.
1045,Өрттің видеосын куәгерлер таратып жатыр.
1046,"""Өрттің салдарынан 2008 және 2015 жылғы балалар газдан уланып, қайтыс болды."
1047,"БАҚ мәліметінше, шамамен 30 адам үйінді астында қалған."
1048,Өрт 9.10-да сөндірілді. Өрт шалған аумақ - 20 шаршы метр.
1049,Қалалық ІІД өкілдері бұл мәліметті растап отыр.
1050,Әуе апатына ұшыраған ұшақ Turkish Airlines компаниясына тиесілі.
1051,"Өрт ""Жанна"" сауда үйінде болды."
1052,Қазіргі уақытта пәтері өртеніп кеткен отбасы көршісінің үйінде тұрып жатыр.
1053,Төтенше жағдай кезінде 20 адам эвакуацияланды.
1054,Сауда орталығына келтірілген шығын шамамен - 58 миллион теңге.
1055,Өрттің неден шыққаны белгісіз.
1056,Өртті сөндіруге жедел жәрдем қызметіндегілер мен ІІД жергілікті полиция қызметіндегілер жұмылған.
1057,"Өртті ауыздықтауға 32 адам жұмылып, Төтенше жағдай департаментінің 8 дана техникасы жұмылдырылған."
1058,Өрт аумағы анықталып жатыр.
1059,Келген шығын мен өрт себебін кезекші тергеуші анықтап жатыр.
1060,Осыған дейін қыздың денесінің 30 пайызы күйіп қалғаны белгілі болған еді.
1061,Осы жағдайда бақыламаған құзырлы органдардың өкілдері де жазалануы мүмкін.
1062,"Өрт 16.32-де ауыздықталып, 16.35-те толығымен сөндірілген."
1063,Осыған дейін Бас прокурор Астанадағы Бас прокуратураның ғимараты алдында өз-өзін өртеген әйелдің мәселесімен жеке айналысуға уәде берген болатын.
1064,Қылмыс Үштөбе ауылының маңында жасалған. Күдіктілер 10 күнге қамауға алынды.
1065,Бір минутқа созылатын видео Шымкент көшелерінің бірінде түсірілген.
1066,"Оларды көшедегілер байқап қалып, өртсөндірушілер келгенше далаға алып шығыпты."
1067,Ардақ денесінің қалай күйгенін көрсетті. Қыз күйіп қалған бетін көрсетпеуді сұрады.
1068,Төтенше жағдай Байбесік ықшамауданында болған.
1069,Қазіргі уақытта өрттің неден шыққаны тексеріліп жатыр.
1070,Осыған дейін әйелдің есін жиғаны хабарланған еді.
1071,Қазіргі уақытта Алматы қалалық Қорғаныс істері жөніндегі департаментінде сержант Жәнібек Есіркеповті көтермелеу туралы мәселе қарастырылып жатыр.
1072,Өрт Maxima сауда және ойын-сауық кешенінің жеке секторынан шыққан.
1073,Басында жігіттер өздері сөндірмек болды.
1074,"Өрттің сол күйі өшірілгені не, өшірілмегені белгісіз."
1075,6 желтоқсанда қалалық №1 аурухананың комбустиостология бөліміне түскен 48 жастағы Майра Рысманованың жағдайын дәрігерлер тұрақты деп бағалап отыр.
1076,Бұл оқиғалар елдегі құрылыс ғимараттарына бақылаудың жоқтығы проблемасын жаңа деңгейге көтерген.
1077,Tengrinews.kz тілшілері бүгін таңғы уақытта бірінші қалалық аурухананың жансақтау бөліміне хабарласты. Осы мекемеге өртенген әйел түскен болатын.
1078,Астана қалалық бірінші ауруханасының қабылдау бөлімінде әйелдің сағат 13.10-да жеткізілгенін және қазіргі уақытта оның жансақтау бөлімінде жатқанын айтты.
1079,Қайтыс болған екеуі де бірінші топтағы мүгедек жандар.
1080,Таяуда өрт шыққан№ 1 облыстық балалар үйінің басшылығы оқиғаның мән-жайын айтып берді. Директордың орынбасары Әйгерім Мақсұтова Tengrinews.kz
1081,Ағаштан жасалған шағын үйлер түнгі 3-те өртенген.
1082,"Эвакуация кезінде төрт адам жарақат алып, №1 қалалық ауруханаға жеткізілді."
1083,"Сонымен қатар, құтқарушылар өрт сөндіріп жатыр, онымен қатар адамдарды эвакуацияалау үстінде."
1084,Жохар Өтебеков өз қорғауындағы азаматқа таңдалған бұлтартпау шарасы туралы қаулыға шағым түсіруге ниетті.
1085,Сағат 14.52-де Хусейн бен Талал - Орынбор көшелерінің қиылысында өрт шыққаны туралы хабарлама келіп түскен.
1086,Төтенше жағдай 7 қарашада Бейнеу ауылында таңғы уақытты болған.
1087,"Директор ""Абайсызда екі немесе одан да көп адамның өліміне әкеп соққан өрт қауiпсiздiгi талаптарын бұзу"" бабы бойынша айыпталып отыр."
1088,Студенттің әкесі оқиғаның мән-жайын айтып берді.
1089,Оқиға болған күні Almaty Towers кешенінде болған тағы екі студент жалыннан аман қалған.
1090,Оқиға болған күні Almaty Towers кешенінде болған тағы екі студент жалыннан аман қалыпты. Ал өзгелерін құтқарушылар дер кезінде таба алмаған.
1091,"Ер адам өртке кінәлілерді жазалауды сұрап, атын қудаламайтынын айта кетті."
1092,"2016 жылдың 6 қарашасында ""Алматы Тауэрс"" ғимаратында өрт шығып, 80 адамның эвакуацияланғаны хабарланған болатын."
1093,Осы дерек бойынша соталды тергеу жалғасып жатыр.
1094,"Алдын ала мәлімет бойынша, өрт шалған аумақ 600 шаршы метрге жеткен."
1095,Мәйіттер 6-шы қабатта табылған.
1096,Өрт 20.36-да сөндірілді.
1097,"Осыған дейін, ""Алматы Тауэрс"" ғимаратында өрт шығып, 80 адам эвакуацияланғаны хабарланған болатын."
1098,Толық мәліметтер кейінірек хабарланады.
1099,Оқиға орнына жеткен жедел жәрдем көлігі екі жүргізушіні ауруханаға алып кетті.
1100,"Толықтай өртеніп кеткен Mercedes-тен  бөлек, тғаы бір Hyundai  маркалы көліктің алдыңғы бөлігі өртке шалынған."
1101,"Куәгерлердің айтуынша, жол апаты таңғы уақытта болған."
1102,Оқиға орнында өрт сөндірушілер жұмыс істеп жатыр.
1103,Медеу ауданында бірнеше сарай өртеніп жатыр.
1104,Тәуке хан көшесінде орналасқан Koton дүкені өртенген.
1105,"Алматы қаласының ТЖД басшысы, өрт сөндіру қызметінің генерал-майоры Серік Әубәкіров жүргізуші Азамат Сағыновқа адамдарды құтқару барысында жасаған ерлігі үшін алғыс хатты тапсырды"
1106,Өрттің аумағы 50 шаршы метрді құраған. Зардап шеккендер мен қаза болғандар жоқ.
1107,Оқиғаның куәгерлері өздерінің әлеуметтік желідегі парақшалары арқылы болжаммен өрт шығуға байланысты ойын-сауық орталығының келушілерін жедел қауіпсіз жерге көшірілді деп жазған.
1108,Өртсөндірушілер оқиға орнында жұмыс істеп жатыр.
1109,Любовь Гельм дүкенінің ұрланғаны және үйінің тоналғаны туралы Рудный ІІБ-не арыз жазған.
1110,"Осыған дейін ABC телеарнасы өрт сөндірушілерге сілтеме жасап, зардап шеккендер саны 15-ке жуық, қаза тапқандар жоқ деп мәлімдеген."
1111,Оқиға орнында өрт сөндіру қызметкерлері жұмыс істеп жатыр.
1112,Зардап шеккендер туралы ақпарат жоқ.
1113,Қаза тапқандар мен зардап шеккендер жоқ.
1114,Бала жалғыз өзі көлікте бірнеше минут отырған.
1115,"Қала басшысы ""Юбилейный"" дүкенінің жөндеу жұмыстарына оның ішінде өрттен зардап шеккен пәтерлер, үйдің алды және екі субұрқақ салу үшін 185 миллион теңге жұмсалғанын айтты."
1116,вакуацияға түтіндеу себеп болған.
1117,"Еске салайық, Мәскеуде сенбі күні таңғы уақытта баспахана өртеніп, салдарынан 17 адам қаза болған еді, оның 14-і Қырғызстан азаматы."
1118,Осы үндеу Дариға Назарбаеваға да жіберілген.
1119,Өрт Сейфуллин мен Масанчи көшелерінің арасында шамамен сағат 14.00-де болған.
1120,Өрт Астана уақыты бойынша 21.55-те толықтай сөндірілді.
1121,"Тікұшақтар 35 рет әуеден су құйды, бұған 100 тоннадан аса су қажет болды."
1122,Оқиға орнына Ұлттық ұлан сарбаздары келіп жетті.
1123,Куәгерлер төтенше жағдайдың суреттері мен видеоларын жолдап жатыр.
1124,Өрт Төле би көшесіндегі № 45 көпқабатты ғимараттың бірінші қабатында болған.
1125,Зардап шеккендер ауруханаға жеткізілген. Олардың жағдайы немесе қаза болуы туралы мәліметтер түспеген.
1126,Қаза тапқандар мен зардап шеккендер жоқ
1127,"Өрт сөндірушілер келген уақытта Hyundai Tucson көлігі толығымен жанып кеткен, ал Honda CR-V көлігінің артқы жағы жанған."
1128,"Кеше, 9 тамызда Шымкент саябағында бір әйел өзін-өзі өртеп, кейін ауруханаға жеткізілген еді."
1129,"Өрт 07.50-де ауыздықталып, 07.54-те толығымен сөндірілді. 15 адам қауіпсіз жерге көшірілді"
1130,Бірақ оқиға орнынан табылған полицейлер оны құтқарды.
1131,Екі ер адам Бөрлі орталық ауданды ауруханасында жансақтау бөлімінде жатыр.
1132,"Куәгерлердің айтуынша, қаладан түтін 14.30-да көріне бастаған"
1133,Мұнай базасындағы өрт ОҚО Сайрам ауданы Қарабұлақ ауылында шамамен сағат 10.50-де болған
1134,Өрт ОҚО Сайрам ауданы Қарабұлақ ауылында шамамен сағат 10.50-де болған.
1135,Төтенше оқиға орнына өрт сөндіру қызметі жөнелтілді.
1136,Төтенше жағдай  Қапшағай тас жолына шығатын бағытта Жетісу ауданында сағат 13.00-дн болған.
1137,Қаза тапқан мұғалімнің туыстары сотталушыдан материалды және моральді өтемақы талап еткен.
1138,"Алдын ала мәліметтер бойынша, өрттің аумағы 500 шаршы метрді құрайды."
1139,Арбат маңында шыққан өрт сөндірілді
1140,Куәгер ғимараттың шатырының өртеніп жатқанын айтты. Мұнда бірнеше мейрамхана орналасқан.
1141,Оқиға 26 шілдеде сағат таңғы 05.07-де Тараз қаласының Жамбыл даңғылының бойында болған.
1142,"Красин көшесінде тұрғын үй ауласында түнгі сағат 2 шамасында Toyota Camry, BMW, Toyota Carina маркалы үш автокөлік отқа оранды."
1143,"Өрт 10 ""А"" ықшамдауданындағы 4 қабатты үйдің 4-қабатында шыққан."
1144,Өрт қала орталығында 20 шілдеде кешкі уақытта болған. Бұл кезде жаңбыр жауып тұрған.
1145,"Құтқарушылардың айтуынша, оқиға 15 шілдеде шамамен сағат 12.30-да Бөгенбай батыр көшесінде болған."
1146,"Айта кетейік, үш қылмыскер осыған дейін қылмыстық жауапкершілікке тартылмаған."
1147,"Айта кетейік, бұл тұрғын үй кешені елордадағы Министрліктер үйінің маңында орналасқан. Онда ҚР Парламентінің депутаттары тұрып жатыр."
1148,"Оны куәгер видеоға түсіріп, редакцияға жолдады."
1149,"ҚР ІІМ ТЖД өкілдерінің айтуынша, 25 маусымда шамамен таңғы сағат 5:11-де ""Жұлдыз-1"" ықшамауданында Daewoo Nexia маркалы көлік өртенді."
1150,Өрт Рысқұлбеков көшесіндегі тұрғын үйде шыққан.
1151,"Алдын ала болжам бойынша, өрт қасақана қойылуы мүмкін."
1152,Оқиға 16 маусымда түстен кейін болды.
1153,"Облыстық ІІД өкілі Көбейхан Нұрахметтің айтуынша, болжам бойынша, балалар көлікке өз беттімен мінген, дегенмен автомобильде өрттің не себепті шыққаны әзірше белгісіз."
1154,Оқиға орнына жеткен өрт сөндрушілер азық-түлік бөлімінде 13 тоңазытқыш-витринаның өртеніп кеткенін анықтады.
1155,Оқиға 13 маусым күні жекеменшік үйлердің бірінің ауласында болған.
1156,Өрт болған аумақ 50 шаршы метр аумақты шарпыған.
1157,"Айта кетейік, бүгін түнде Астанада ""Байқоңыр"" тұрғын үй кешенінде өртенген болатын."
1158,Елорданың өрт сөндіру қызметіне сағат 02.12-де хабарлама түскен.
1159,"Оқиға орнында түсірілген суреттерді ""ВКонтакте"" әлеуметтік желісіндегі ""Это Павлодар, Детка!"" тобында қолданушы Расул Рамазан жариялады."
1160,"Өрт Розыбакиев пен Мыңбаев көшелерінің қиылысындағы ""Аспандияр"" кафесінде шықты."
1161,26 мамыр күні таңғы сағат 8 шамасында қонақүйдегі номерлердің бірінен ТЖД пультіне хабарлама келіп түскені белгілі болды.
1162,"Төртінші қабаттағы пәтер өртеніп, жоғарыдағы пәтерге көшкен. Оқиға кезінде үйде әкесі, шешесі және олардың екі баласы болған."
1163,"Соқтығысқаннан кейін локомотив өртеніп, вагондар рельстен шығып кеткен."
1164,
1165,"""Корова бар"" кафесінен өрт 10 мамырда шықты. Жалын маңында тұрған ""Юбилейный"" супермаркетіне, кейін жеті өабатты үйдің сыртқы бетіне таралған."
1166,"""Корова бар"" кафесінен өрт шығып, жеті қабатты үйдің сыртқы беті мен ""Юбилейный"" дүкеніне таралған."
1167,Қазіргі уақытта супермаркеттің маңында ТЖ жөніндегі департаменттің қызметкерлері зардап шеккендерге арнап лагерь құрып жатыр.
1168,Ғимараттың сыртқы бетіндегі өртті сөндіруге лафет дүмбісі бар бүгілмелі көтеру құралы қолданылды.
1169,"Кафеден 9 адам құтқарылып, 56 адам қауіпсіз жерге жеткізілді, олардың алтауы - балалар."
1170,Оқиға 25 сәуірде Алматы-Өскемен автожолының 465-ші шақырымында болған.
1171,Экипаж құрамында Ресейдің 11 азаматы болған.
1172,Құқарушылар 28 адамды эвакуациялады.
1173,Өрттің аумағы 396 шаршы метрге дейін жетті.
1174,"Куәгерлердің айтуынша, қара түтінді оқиға орнынан бірнеше шақырым қашықтықтан байқауға болады."
1175,EXPO құрылыс алаңындағы соғылып жатқан ғимараттан өрт шыққаны жайлы хабар келіп түскен.
1176,Мемлекет басшысы қаза болғандардың туған-туыстары мен жақындарына жеке өзінің және Қазақстан халқының атынан көңіл айтты.
1177,Оқиға таңертең сағат 08.00-де Алтынсарин және Шаляпин көшелерінің қиылысында орналасқан ғимаратта болды.
1178,Өрт өршіп кетуі мүмкін деген қауіп бар.
1179,Өрт төменгі екінші қабатта болған.
1180,"Полицейлердің мәліметінше, оқиға болған жерден металл канистр мен жанармай қалдығы табылған."
1181,Оқиға болған жерге жеткен бөлімше қызметкерлері минералды мақтаның (жылытқыш) өртеніп жатқанын анықтаған.
1182,"Ол сотта жеңіп шыққан, бірақ ол өтемақының сомасына келіспеген."
1183,Өрт туралы хабарлама таңғы сағат 7.46-да келіп түскен.
1184,Оқиға бүгін таңертең Түрксіб ауданында болған.
1185,Орталықтан адамдар дереу эвакуацияланды.
1186,ТЖК өкілі жаңадан салынып жатқан ғимараттарды тексеру бойынша өртті мемлекеттік бақылау функциясының жоқ екенін айтты.
1187,"ТЖК мәліметінше, өрт сағат 10.44-те сөндіріліп бітті."
1188,Оқиға болған жерге ҚР ішкі істер министрі келіп жетті.
1189,"Айта кетейік, кешеннің құрылысы 2010 жылы басталып, 2016 жылдың соңына қарай аяқталады деп күтілген еді."
1190,"Арнайы қызметтер оқиға орнына келгенде үйдің терезесінен түтін будақтап жатқан, ал үй сыртында төрт бала тұрған."
1191,Оқиға орнына жеткен тілшілер екі жарылысты естіген.
1192,27 метрлік Queen Annа кемесі 21 қаңтар күні күндіз өртенді.
1193,"БАҚ өкілдері оның заттарын тартып алып, қарға лақтырып сөндірген."
1194,Ал күйеуі әйелінің сөзін жоққа шығарып отыр.
1195,"Сағат 04.25-те ""101"" пультіне Бостандық ауданында орналасқан жатақхананың бөлмелерінің бірінде өрт шыққаны туралы хабарлама келіп түскен."
1196,Жаңажылдық шырша 12 қаңтарда жергілікті уақыт бойынша 19.40-та өртене бастаған.
1197,Құтқарушылар ғимараттан 30 адамды эвакуациялады.
1198,Семейде жер үйде таңға жуық тұтанған өрт қайғылы жағдаймен аяқталды.
1199,Тағы 31 жолаушы жараланды.
1200,Шыршаның өртенгені туралы ақпарат кезекші бөліміне таңғы сағат 06.26-да түскен.
1201,Қазіргі кезде өрттің себебі анықталып жатыр.
1202,"Куәгерлер өртті видеоға түсіріп, Желіге салды."
1203,Өрт сөндіру және авариялық-құтқару жұмыстары тобының қызметкерлері төтенше жағдай болып жатқан жерге үш минуттан соң жетті.
1204,"Алдын ала мәлімет бойынша, өрт шалған аумақ - 200-300 шаршы метр."
1205,"Қаза тапқан әйелдің баласы өз ағасын қылмыскерді жасырды деп айыптап, жазалауын талап еткен болатын."
1206,"Әкімнің айтуынша, бұл өте жағымсыз оқиға. Ол таяуда бұл істің аяқталатынын атап өтті."
1207,Өрт туралы хабарлама 2015 жылдың 16 желтоқсанында сағат 11.00 шамасында келіп түскен.
1208,Ал еркектің өз әйелі бар болып шықты.
1209,Өрт алтыншы желтоқсанға қараған түні болды.
1210,Дәмхана қаланың Түрксіб ауданында орналасқан.
1211,Өрт шалған аумақ 250 шаршы метр. Қаза болғандар мен зардап шеккендер жоқ.
1212,Абай көшесіндегі өрт туралы хабарлама 25 қараша күні сағат 12.31-де түсті.
